index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
5383.0,Ni67P20Ti13,RMG,Ni,P,Ti,0,0,0,0,0,3,67.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0
5434.0,Si15Ta10Ti75,RMG,Si,Ta,Ti,0,0,0,0,0,3,15.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0
5435.0,Si15Ta10Zr75,RMG,Si,Ta,Zr,0,0,0,0,0,3,15.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0
5436.0,Si15Ta20Ti65,RMG,Si,Ta,Ti,0,0,0,0,0,3,15.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0
5452.0,Si15Ti50Zr35,RMG,Si,Ti,Zr,0,0,0,0,0,3,15.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0
5457.0,Si15Ti60Zr25,RMG,Si,Ti,Zr,0,0,0,0,0,3,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0
5459.0,Si15Ti65Zr20,RMG,Si,Ti,Zr,0,0,0,0,0,3,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0
5466.0,Si15Ti9Zr76,RMG,Si,Ti,Zr,0,0,0,0,0,3,15.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0
5485.0,Si30Ti26Zr44,RMG,Si,Ti,Zr,0,0,0,0,0,3,30.0,26.0,44.0,0.0,0.0,0.0,0.0,0.0
5522.0,Si70Ti20Zr10,RMG,Si,Ti,Zr,0,0,0,0,0,3,70.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0
5533.0,Si88Ti2Zr10,CRA,Si,Ti,Zr,0,0,0,0,0,3,88.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
5536.0,Ta42Ni36Co22,BMG,Ta,Ni,Co,0,0,0,0,0,3,42.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0
5565.0,(Cu0.5Zr0.425Ti0.075)99Sn1,BMG,Cu,Zr,Ti,Sn,0,0,0,0,4,49.5,42.075,7.425,1.0,0.0,0.0,0.0,0.0
5569.0,(Cu0.6Hf0.25Ti0.15)98Nb2,BMG,Cu,Hf,Ti,Nb,0,0,0,0,4,58.8,24.5,14.7,2.0,0.0,0.0,0.0,0.0
5708.0,Gd55Ni22Mn3Al20,BMG,Gd,Ni,Mn,Al,0,0,0,0,4,55.0,22.0,3.0,20.0,0.0,0.0,0.0,0.0
5771.0,Mg65Cu25Y8Gd2,BMG,Mg,Cu,Y,Gd,0,0,0,0,4,65.0,25.0,8.0,2.0,0.0,0.0,0.0,0.0
5798.0,Pd45Cu30Ni5P20,BMG,Pd,Cu,Ni,P,0,0,0,0,4,45.0,30.0,5.0,20.0,0.0,0.0,0.0,0.0
5808.0,Pt57.5Cu14.7Ni5.3P22.5,BMG,Pt,Cu,Ni,P,0,0,0,0,4,57.5,14.7,5.3,22.5,0.0,0.0,0.0,0.0
5809.0,Pt57.5Cu14.7Ni5P22.8,BMG,Pt,Cu,Ni,P,0,0,0,0,4,57.5,14.7,5.0,22.8,0.0,0.0,0.0,0.0
5823.0,Ti40Zr10Cu40Pd10,BMG,Ti,Zr,Cu,Pd,0,0,0,0,4,40.0,10.0,40.0,10.0,0.0,0.0,0.0,0.0
5829.0,Tm39Y16Al25Co20,BMG,Tm,Y,Al,Co,0,0,0,0,4,39.0,16.0,25.0,20.0,0.0,0.0,0.0,0.0
5839.0,Yb62.5Zn15Mg17.5Cu5,BMG,Yb,Zn,Mg,Cu,0,0,0,0,4,62.5,15.0,17.5,5.0,0.0,0.0,0.0,0.0
5840.0,Zn40Mg11Ca31Yb18,BMG,Zn,Mg,Ca,Yb,0,0,0,0,4,40.0,11.0,31.0,18.0,0.0,0.0,0.0,0.0
5845.0,Zr48Cu36Al8Ag8,BMG,Zr,Cu,Al,Ag,0,0,0,0,4,48.0,36.0,8.0,8.0,0.0,0.0,0.0,0.0
5864.0,Zr61Cu18.3Ni12.8Al7.9,BMG,Zr,Cu,Ni,Al,0,0,0,0,4,61.0,18.3,12.8,7.9,0.0,0.0,0.0,0.0
5903.0,(Fe0.74Tb0.01B0.2Si0.05)96Nb4,BMG,Fe,Tb,B,Si,Nb,0,0,0,5,71.03999999999999,0.96,19.200000000000003,4.800000000000001,4.0,0.0,0.0,0.0
5912.0,(Zr0.59Ti0.06Cu0.22Ni0.13)85.7Al14.3,BMG,Zr,Ti,Cu,Ni,Al,0,0,0,5,50.563,5.142,18.854,11.141,14.3,0.0,0.0,0.0
5919.0,(Zr0.55Al0.15Cu0.20Ni0.10)98Y2,BMG,Zr,Al,Cu,Ni,Y,0,0,0,5,53.900000000000006,14.7,19.6,9.8,2.0,0.0,0.0,0.0
5920.0,[(Co0.6Fe0.4)0.75B0.2Si0.05]96Nb4,BMG,Co,Fe,B,Si,Nb,0,0,0,5,43.2,28.800000000000004,19.200000000000003,4.800000000000001,4.0,0.0,0.0,0.0
5969.0,Mg65Y10Cu15Ag5Pd5,BMG,Mg,Y,Cu,Ag,Pd,0,0,0,5,65.0,10.0,15.0,5.0,5.0,0.0,0.0,0.0
5986.0,Pd6Zr48Cu30Al8Ag8,BMG,Pd,Zr,Cu,Al,Ag,0,0,0,5,6.0,48.0,30.0,8.0,8.0,0.0,0.0,0.0
6003.0,Ti40Zr25Ni8Cu9Be18,BMG,Ti,Zr,Ni,Cu,Be,0,0,0,5,40.0,25.0,8.0,9.0,18.0,0.0,0.0,0.0
6006.0,Ti44.10Zr9.80Cu37.04Ni7.06Sn2.00,BMG,Ti,Zr,Cu,Ni,Sn,0,0,0,5,44.1,9.8,37.04,7.06,2.0,0.0,0.0,0.0
6014.0,Zr30Ti30Cu7.5Be27.5Al5,BMG,Zr,Ti,Cu,Be,Al,0,0,0,5,30.0,30.0,7.5,27.5,5.0,0.0,0.0,0.0
6025.0,Zr45Nb10Cu13Ni10Be22,BMG,Zr,Nb,Cu,Ni,Be,0,0,0,5,45.0,10.0,13.0,10.0,22.0,0.0,0.0,0.0
6030.0,Zr48Nb8Cu12Fe8Be24,BMG,Zr,Nb,Cu,Fe,Be,0,0,0,5,48.0,8.0,12.0,8.0,24.0,0.0,0.0,0.0
6043.0,Zr57Nb5Al10Ni15.4Cu12.6,BMG,Zr,Nb,Al,Ni,Cu,0,0,0,5,57.0,5.0,10.0,15.4,12.6,0.0,0.0,0.0
6065.0,Fe56Co7Ni7Zr8Nb2B20,BMG,Fe,Co,Ni,Zr,Nb,B,0,0,6,56.0,7.0,7.0,8.0,2.0,20.0,0.0,0.0
6072.0,Fe68Cr3Mo10P6C10B3,BMG,Fe,Cr,Mo,P,C,B,0,0,6,68.0,3.0,10.0,6.0,10.0,3.0,0.0,0.0
6080.0,Fe75C7Si3.3B5P8.7Ga1,BMG,Fe,C,Si,B,P,Ga,0,0,6,75.0,7.0,3.3,5.0,8.7,1.0,0.0,0.0
6130.0,Fe76Mo2Ga2P10C4B4Si2,BMG,Fe,Mo,Ga,P,C,B,Si,0,7,76.0,2.0,2.0,10.0,4.0,4.0,2.0,0.0
6136.0,Ti53Cu15Ni18.5Al7Si3Sc3B0.5,BMG,Ti,Cu,Ni,Al,Si,Sc,B,0,7,53.0,15.0,18.5,7.0,3.0,3.0,0.5,0.0
6156.0,Ce68Al10Cu20B2,BMG,Ce,Al,Cu,B,0,0,0,0,4,68.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0
6157.0,Ce68Al10Cu20C2,BMG,Ce,Al,Cu,C,0,0,0,0,4,68.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0
6160.0,Ce70Al10Cu17Zn3,BMG,Ce,Al,Cu,Zn,0,0,0,0,4,70.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0
6163.0,Ce70Al10Ni20,BMG,Ce,Al,Ni,0,0,0,0,0,3,70.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0
6189.0,(Cu0.541Zr0.382Ti0.077)98Y2,BMG,Cu,Zr,Ti,Y,0,0,0,0,4,53.018,37.436,7.546,2.0,0.0,0.0,0.0,0.0
6192.0,(Fe0.9Co0.1)58.5Cr6Mo14C19B2Er0.5,BMG,Fe,Co,Cr,Mo,C,B,Er,0,7,52.65,5.8500000000000005,6.0,14.0,19.0,2.0,0.5,0.0
6257.0,Nb4Zr44Cu36Al8Ag8,BMG,Nb,Zr,Cu,Al,Ag,0,0,0,5,4.0,44.0,36.0,8.0,8.0,0.0,0.0,0.0
6259.0,Ca65Li8.62Mg7.38Zn19,BMG,Ca,Li,Mg,Zn,0,0,0,0,4,65.0,8.62,7.38,19.0,0.0,0.0,0.0,0.0
6260.0,Ca65Li9.69Mg8.31Zn17,BMG,Ca,Li,Mg,Zn,0,0,0,0,4,65.0,9.69,8.31,17.0,0.0,0.0,0.0,0.0
6268.0,Fe70Cr6Mo2Ga2P10C4B4Si2,BMG,Fe,Cr,Mo,Ga,P,C,B,Si,8,70.0,6.0,2.0,2.0,10.0,4.0,4.0,2.0
6284.0,Fe77Ga3P12C4B4,BMG,Fe,Ga,P,C,B,0,0,0,5,77.0,3.0,12.0,4.0,4.0,0.0,0.0,0.0
6310.0,Fe70Al5Ga2P9.65C5.75B4.6Si3,BMG,Fe,Al,Ga,P,C,B,Si,0,7,70.0,5.0,2.0,9.65,5.75,4.6,3.0,0.0
6323.0,Fe56Co7Ni7Zr6Nb2.5Mo1.5B20,BMG,Fe,Co,Ni,Zr,Nb,Mo,B,0,7,56.0,7.0,7.0,6.0,2.5,1.5,20.0,0.0
6332.0,Fe68Zr10B22,BMG,Fe,Zr,B,0,0,0,0,0,3,68.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0
6352.0,Fe48Cr19Mo10C15B6Er2,BMG,Fe,Cr,Mo,C,B,Er,0,0,6,48.0,19.0,10.0,15.0,6.0,2.0,0.0,0.0
6385.0,(Fe0.75B0.2Si0.05)98Nb2,BMG,Fe,B,Si,Nb,0,0,0,0,4,73.5,19.6,4.9,2.0,0.0,0.0,0.0,0.0
4.0,Ag48Fe52,CRA,Ag,Fe,0,0,0,0,0,0,2,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,Al40Gd60,RMG,Al,Gd,0,0,0,0,0,0,2,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,Al55La45,RMG,Al,La,0,0,0,0,0,0,2,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,Al85Gd15,CRA,Al,Gd,0,0,0,0,0,0,2,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,Al87Ce13,RMG,Al,Ce,0,0,0,0,0,0,2,87.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,Al87Y13,RMG,Al,Y,0,0,0,0,0,0,2,87.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,Al90Fe10,CRA,Al,Fe,0,0,0,0,0,0,2,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,Al92Nd8,RMG,Al,Nd,0,0,0,0,0,0,2,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,B18.5Ni81.5,RMG,B,Ni,0,0,0,0,0,0,2,18.5,81.5,0.0,0.0,0.0,0.0,0.0,0.0
161.0,B20Ni80,CRA,B,Ni,0,0,0,0,0,0,2,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,B24Ni76,CRA,B,Ni,0,0,0,0,0,0,2,24.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,B30Mo70,CRA,B,Mo,0,0,0,0,0,0,2,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,Be39Ti61,RMG,Be,Ti,0,0,0,0,0,0,2,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
222.0,C15Co85,CRA,C,Co,0,0,0,0,0,0,2,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
299.0,Cu75Zr25,CRA,Cu,Zr,0,0,0,0,0,0,2,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,Gd56Si44,RMG,Gd,Si,0,0,0,0,0,0,2,56.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
429.0,Ni75Ti25,CRA,Ni,Ti,0,0,0,0,0,0,2,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,Pd78Si22,RMG,Pd,Si,0,0,0,0,0,0,2,78.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
495.0,Ag10Mg50Y40,CRA,Ag,Mg,Y,0,0,0,0,0,3,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0
541.0,Ag25Mg70Y5,RMG,Ag,Mg,Y,0,0,0,0,0,3,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0
565.0,Ag35Al20Mg45,RMG,Ag,Al,Mg,0,0,0,0,0,3,35.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0
595.0,Ag40Mg50Y10,RMG,Ag,Mg,Y,0,0,0,0,0,3,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0
616.0,Ag50Mg30Y20,RMG,Ag,Mg,Y,0,0,0,0,0,3,50.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
619.0,Ag53.8Mg15.4Ca30.8,BMG,Ag,Mg,Ca,0,0,0,0,0,3,53.8,15.4,30.8,0.0,0.0,0.0,0.0,0.0
626.0,Ag5Ce6Cu89,CRA,Ag,Ce,Cu,0,0,0,0,0,3,5.0,6.0,89.0,0.0,0.0,0.0,0.0,0.0
656.0,Ag9Cu85P6,CRA,Ag,Cu,P,0,0,0,0,0,3,9.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0
658.0,Al0.036Fe89.964Zr10,RMG,Al,Fe,Zr,0,0,0,0,0,3,0.036,89.964,10.0,0.0,0.0,0.0,0.0,0.0
687.0,Al10Cu84Nd6,CRA,Al,Cu,Nd,0,0,0,0,0,3,10.0,84.0,6.0,0.0,0.0,0.0,0.0,0.0
718.0,Al10Ni25Zr65,RMG,Al,Ni,Zr,0,0,0,0,0,3,10.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0
719.0,Al10Ni30Ti60,RMG,Al,Ni,Ti,0,0,0,0,0,3,10.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0
721.0,Al10Ni32.4Zr57.6,RMG,Al,Ni,Zr,0,0,0,0,0,3,10.0,32.4,57.6,0.0,0.0,0.0,0.0,0.0
734.0,Al11La27Ni62,RMG,Al,La,Ni,0,0,0,0,0,3,11.0,27.0,62.0,0.0,0.0,0.0,0.0,0.0
755.0,Al12B6Co82,CRA,Al,B,Co,0,0,0,0,0,3,12.0,6.0,82.0,0.0,0.0,0.0,0.0,0.0
822.0,Al16B18Fe66,RMG,Al,B,Fe,0,0,0,0,0,3,16.0,18.0,66.0,0.0,0.0,0.0,0.0,0.0
833.0,Al16B34Ni50,RMG,Al,B,Ni,0,0,0,0,0,3,16.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0
845.0,Al20B10Co70,CRA,Al,B,Co,0,0,0,0,0,3,20.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0
858.0,Al20B30Fe50,RMG,Al,B,Fe,0,0,0,0,0,3,20.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0
867.0,Al20Cr10Zr70,RMG,Al,Cr,Zr,0,0,0,0,0,3,20.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0
877.0,Al20Cu32Y48,RMG,Al,Cu,Y,0,0,0,0,0,3,20.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0
941.0,Al25Cu25La50,RMG,Al,Cu,La,0,0,0,0,0,3,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0
1027.0,Al30La50Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0
1059.0,Al35Cu10La55,RMG,Al,Cu,La,0,0,0,0,0,3,35.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0
1080.0,Al40Cu20Ti40,CRA,Al,Cu,Ti,0,0,0,0,0,3,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0
1090.0,Al40La25Ni35,RMG,Al,La,Ni,0,0,0,0,0,3,40.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0
1105.0,Al40Ni50Zr10,CRA,Al,Ni,Zr,0,0,0,0,0,3,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0
1107.0,Al42Fe10Ge48,RMG,Al,Fe,Ge,0,0,0,0,0,3,42.0,10.0,48.0,0.0,0.0,0.0,0.0,0.0
1141.0,Al4B42Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,4.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0
1147.0,Al4Cu90Nd6,CRA,Al,Cu,Nd,0,0,0,0,0,3,4.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0
1149.0,Al4La36Ni60,RMG,Al,La,Ni,0,0,0,0,0,3,4.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0
1169.0,Al50La15Ni35,CRA,Al,La,Ni,0,0,0,0,0,3,50.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0
1170.0,Al50La18Ni32,RMG,Al,La,Ni,0,0,0,0,0,3,50.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0
1173.0,Al50La35Ni15,RMG,Al,La,Ni,0,0,0,0,0,3,50.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0
1221.0,Al56La40Ni4,RMG,Al,La,Ni,0,0,0,0,0,3,56.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0
1232.0,Al57Ni30Zr13,RMG,Al,Ni,Zr,0,0,0,0,0,3,57.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0
1284.0,Al60Cr18Si22,CRA,Al,Cr,Si,0,0,0,0,0,3,60.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0
1289.0,Al60Cu10Ti30,CRA,Al,Cu,Ti,0,0,0,0,0,3,60.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0
1315.0,Al62Ge25Ni13,RMG,Al,Ge,Ni,0,0,0,0,0,3,62.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0
1331.0,Al65Ce5Ni30,RMG,Al,Ce,Ni,0,0,0,0,0,3,65.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0
1334.0,Al65Cr20Ge15,CRA,Al,Cr,Ge,0,0,0,0,0,3,65.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0
1353.0,Al65Mn15Si20,RMG,Al,Mn,Si,0,0,0,0,0,3,65.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
1399.0,Al70.6Mn17.4Si12,CRA,Al,Mn,Si,0,0,0,0,0,3,70.6,17.4,12.0,0.0,0.0,0.0,0.0,0.0
1405.0,Al70Ce15Ni15,RMG,Al,Ce,Ni,0,0,0,0,0,3,70.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
1418.0,Al70Gd15Ni15,RMG,Al,Gd,Ni,0,0,0,0,0,3,70.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
1449.0,Al71La13Ni16,RMG,Al,La,Ni,0,0,0,0,0,3,71.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0
1474.0,Al75Ce5Ni20,RMG,Al,Ce,Ni,0,0,0,0,0,3,75.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0
1501.0,Al75Ni15Y10,RMG,Al,Ni,Y,0,0,0,0,0,3,75.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0
1538.0,Al80Ce15Cu5,CRA,Al,Ce,Cu,0,0,0,0,0,3,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
1547.0,Al80Cu10La10,CRA,Al,Cu,La,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1570.0,Al80Ni10Y10,RMG,Al,Ni,Y,0,0,0,0,0,3,80.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1584.0,Al82Mn4Ni14,CRA,Al,Mn,Ni,0,0,0,0,0,3,82.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0
1586.0,Al82Mn8Ni10,CRA,Al,Mn,Ni,0,0,0,0,0,3,82.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0
1611.0,Al83Nd7Ni10,RMG,Al,Nd,Ni,0,0,0,0,0,3,83.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
1612.0,Al83Nd9Ni8,RMG,Al,Nd,Ni,0,0,0,0,0,3,83.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
1623.0,Al84Fe4Ni12,CRA,Al,Fe,Ni,0,0,0,0,0,3,84.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
1678.0,Al85Gd5Ni10,RMG,Al,Gd,Ni,0,0,0,0,0,3,85.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
1703.0,Al85Ni8Sm7,RMG,Al,Ni,Sm,0,0,0,0,0,3,85.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
1705.0,Al86.5Mn2Ni11.5,RMG,Al,Mn,Ni,0,0,0,0,0,3,86.5,2.0,11.5,0.0,0.0,0.0,0.0,0.0
1718.0,Al86Co5Ni9,CRA,Al,Co,Ni,0,0,0,0,0,3,86.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0
1723.0,Al86Fe12Ni2,CRA,Al,Fe,Ni,0,0,0,0,0,3,86.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
1748.0,Al87.5Ca10Ni2.5,CRA,Al,Ca,Ni,0,0,0,0,0,3,87.5,10.0,2.5,0.0,0.0,0.0,0.0,0.0
1765.0,Al87Ce8Nb5,RMG,Al,Ce,Nb,0,0,0,0,0,3,87.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1804.0,Al88Co10Mn2,CRA,Al,Co,Mn,0,0,0,0,0,3,88.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1819.0,Al88Co8Mn4,CRA,Al,Co,Mn,0,0,0,0,0,3,88.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
1826.0,Al88Fe2Ni10,CRA,Al,Fe,Ni,0,0,0,0,0,3,88.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
1834.0,Al88La6Ni6,RMG,Al,La,Ni,0,0,0,0,0,3,88.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1859.0,Al89Co4Ni7,CRA,Al,Co,Ni,0,0,0,0,0,3,89.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
1869.0,Al89Fe9Ni2,CRA,Al,Fe,Ni,0,0,0,0,0,3,89.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
1883.0,Al8B22Ni70,RMG,Al,B,Ni,0,0,0,0,0,3,8.0,22.0,70.0,0.0,0.0,0.0,0.0,0.0
1900.0,Al8Ga2Mg90,CRA,Al,Ga,Mg,0,0,0,0,0,3,8.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0
1902.0,Al8La86Ni6,RMG,Al,La,Ni,0,0,0,0,0,3,8.0,86.0,6.0,0.0,0.0,0.0,0.0,0.0
1906.0,Al90Ca5Ni5,CRA,Al,Ca,Ni,0,0,0,0,0,3,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1913.0,Al90Ce5Fe5,RMG,Al,Ce,Fe,0,0,0,0,0,3,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
1952.0,Al90Nd8Ni2,RMG,Al,Nd,Ni,0,0,0,0,0,3,90.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
1984.0,Al92Nd2Ni6,CRA,Al,Nd,Ni,0,0,0,0,0,3,92.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
2027.0,Au1Pd81Si18,RMG,Au,Pd,Si,0,0,0,0,0,3,1.0,81.0,18.0,0.0,0.0,0.0,0.0,0.0
2065.0,Au7Pd75Si18,RMG,Au,Pd,Si,0,0,0,0,0,3,7.0,75.0,18.0,0.0,0.0,0.0,0.0,0.0
2083.0,B10Co70Si20,CRA,B,Co,Si,0,0,0,0,0,3,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
2113.0,B10Fe65Ni25,CRA,B,Fe,Ni,0,0,0,0,0,3,10.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0
2115.0,B10Fe70Ni20,CRA,B,Fe,Ni,0,0,0,0,0,3,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
2141.0,B10Fe82Zr8,RMG,B,Fe,Zr,0,0,0,0,0,3,10.0,82.0,8.0,0.0,0.0,0.0,0.0,0.0
2171.0,B10Ni80P10,RMG,B,Ni,P,0,0,0,0,0,3,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0
2175.0,B11.25Co63.75V25,RMG,B,Co,V,0,0,0,0,0,3,11.25,63.75,25.0,0.0,0.0,0.0,0.0,0.0
2211.0,B12C6Ni82,CRA,B,C,Ni,0,0,0,0,0,3,12.0,6.0,82.0,0.0,0.0,0.0,0.0,0.0
2234.0,B12Co70Mn18,RMG,B,Co,Mn,0,0,0,0,0,3,12.0,70.0,18.0,0.0,0.0,0.0,0.0,0.0
2243.0,B12Cr22Fe66,RMG,B,Cr,Fe,0,0,0,0,0,3,12.0,22.0,66.0,0.0,0.0,0.0,0.0,0.0
2262.0,B12Fe73Mo15,RMG,B,Fe,Mo,0,0,0,0,0,3,12.0,73.0,15.0,0.0,0.0,0.0,0.0,0.0
2267.0,B12Fe77Si11,RMG,B,Fe,Si,0,0,0,0,0,3,12.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0
2269.0,B12Fe78Mo10,RMG,B,Fe,Mo,0,0,0,0,0,3,12.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0
2291.0,B12Fe83Nb5,RMG,B,Fe,Nb,0,0,0,0,0,3,12.0,83.0,5.0,0.0,0.0,0.0,0.0,0.0
2311.0,B13.5Co76.5Ti10,RMG,B,Co,Ti,0,0,0,0,0,3,13.5,76.5,10.0,0.0,0.0,0.0,0.0,0.0
2326.0,B13Fe83Si4,RMG,B,Fe,Si,0,0,0,0,0,3,13.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0
2356.0,B14Cu15Fe71,CRA,B,Cu,Fe,0,0,0,0,0,3,14.0,15.0,71.0,0.0,0.0,0.0,0.0,0.0
2360.0,B14Cu5Fe81,CRA,B,Cu,Fe,0,0,0,0,0,3,14.0,5.0,81.0,0.0,0.0,0.0,0.0,0.0
2367.0,B14Fe71Mo15,RMG,B,Fe,Mo,0,0,0,0,0,3,14.0,71.0,15.0,0.0,0.0,0.0,0.0,0.0
2368.0,B14Fe71Ni15,RMG,B,Fe,Ni,0,0,0,0,0,3,14.0,71.0,15.0,0.0,0.0,0.0,0.0,0.0
2377.0,B14Fe78Zr8,RMG,B,Fe,Zr,0,0,0,0,0,3,14.0,78.0,8.0,0.0,0.0,0.0,0.0,0.0
2395.0,B14Fe85Mn1,RMG,B,Fe,Mn,0,0,0,0,0,3,14.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0
2420.0,B15Cr7Fe78,RMG,B,Cr,Fe,0,0,0,0,0,3,15.0,7.0,78.0,0.0,0.0,0.0,0.0,0.0
2435.0,B15Fe79Zr6,RMG,B,Fe,Zr,0,0,0,0,0,3,15.0,79.0,6.0,0.0,0.0,0.0,0.0,0.0
2446.0,B15Fe84Si1,RMG,B,Fe,Si,0,0,0,0,0,3,15.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0
2449.0,B15Mo75Si10,RMG,B,Mo,Si,0,0,0,0,0,3,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0
